brand,model,form_factor,color,psu_wattage,side_panel,external_bays,internal_bays,price
abkoncore,cronos 350m,microatx mini tower,black,,,0.0,0.1,0.0
adata,xpg battlecruiser,atx mid tower,black,,,0.0,0.1,0.0
adata,xpg invader,atx mid tower,black,,,0.0,0.1,0.0
aerocool,aero one eclipse,atx mid tower,black,,,0.0,0.1,0.0
aerocool,aero one mini eclipse,microatx mini tower,white / black,,,0.0,0.1,0.0
aerocool,aero-1000,atx mid tower,black,,,0.1666666666666666,0.25,0.0
aerocool,aero-300,atx mid tower,black,,,0.0833333333333333,0.1,0.0
aerocool,aero-300 faw,atx mid tower,black,,,0.0833333333333333,0.1,0.0
aerocool,aero-500,atx mid tower,black,,,0.1666666666666666,0.2,0.0
aerocool,aero-500 - b,atx mid tower,white / black,,,0.1666666666666666,0.2,0.0
aerocool,aero-500 - bc,atx mid tower,blue / black,,,0.1666666666666666,0.2,0.0
aerocool,aero-500 - c,atx mid tower,white / black,,,0.1666666666666666,0.2,0.0
aerocool,aero-500g rgb,atx mid tower,black,,,0.1666666666666666,0.2,0.0
aerocool,aero-800,atx mid tower,black / blue,,,0.1666666666666666,0.1,0.0
aerocool,aeroengine plus,atx mid tower,black,,,0.3333333333333333,0.25,0.0
aerocool,aeroracer pro-red,atx mid tower,black / red,,,0.3333333333333333,0.2,0.0
aerocool,airhawk duo,atx mid tower,black,,,0.0,0.1,0.0
aerocool,bolt,atx mid tower,black,,,0.0,0.1,0.0
aerocool,cs-101,microatx slim,black,,,0.0833333333333333,0.0,0.0
aerocool,cs-1102,atx mid tower,black,,,0.0833333333333333,0.15,0.0
aerocool,cruisestar advance,atx mid tower,black,,,0.0833333333333333,0.15,0.0
aerocool,cylon,atx mid tower,black,,,0.0,0.1,0.0
aerocool,cylon mini,microatx mini tower,black,,,0.0,0.1,0.0
aerocool,ds 200,atx mid tower,black / blue,,,0.1666666666666666,0.25,0.0
aerocool,ds 230,atx mid tower,black,,,0.0,0.1,0.0
aerocool,ds cube,microatx mini tower,black / orange,,,0.0833333333333333,0.1,0.0
aerocool,flo saturn frgb,atx mid tower,black,,,0.0,0.1,0.0
aerocool,gt-a,atx mid tower,white,,,0.25,0.15,0.0
aerocool,gt-rs,atx mid tower,black,,,0.0833333333333333,0.1,0.0
aerocool,gt-s,atx full tower,black / red,,,0.4166666666666666,0.35,0.0
aerocool,m40,microatx mini tower,black,,,0.1666666666666666,0.1,0.0
aerocool,mechatron-black steel edition,atx mid tower,black,,,0.25,0.2,0.0
aerocool,nighthawk duo,atx mid tower,black,,,0.0,0.1,0.0
aerocool,p7-c0,atx mid tower,black,,,0.0,0.1,0.0
aerocool,p7-c1,atx mid tower,black,,,0.0,0.1,0.0
aerocool,playa slim,microatx mini tower,black,,,0.0833333333333333,0.05,0.0
aerocool,qs-102,htpc,black,0.2635658914728682,,0.0833333333333333,0.0,0.0
aerocool,qs-240,microatx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,quartz blue,atx mid tower,black / blue,0.2635658914728682,,0.0,0.1,0.0
aerocool,quartz revo,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,quartz rgb,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,qx-2000,microatx mini tower,black,0.2635658914728682,,0.1666666666666666,0.1,0.0
aerocool,rift,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,scar,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,sentinel,atx mid tower,black,0.2635658914728682,,0.0,0.05,0.0
aerocool,shard,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,shard-g,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
aerocool,strike-x advance,atx mid tower,black,0.2635658914728682,,0.75,0.0,0.0
aerocool,strike-x air,atx test bench,black / red,0.2635658914728682,,0.25,0.15,0.0
aerocool,strike-x gt,atx mid tower,black,0.2635658914728682,,0.25,0.3,0.0
aerocool,strike-x one,atx mid tower,black / red,0.2635658914728682,,0.3333333333333333,0.3,0.0
aerocool,strike-x xtreme,atx mid tower,black / red,0.2635658914728682,,0.3333333333333333,0.3,0.0
aerocool,syclone2,atx mid tower,black / blue,0.2635658914728682,,0.3333333333333333,0.3,0.0
aerocool,v3x advance,atx mid tower,black,0.2635658914728682,,0.25,0.15,0.0
aerocool,vs-1,atx mid tower,black,0.2635658914728682,,0.0833333333333333,0.1,0.0
aerocool,vx-e,atx mid tower,black,0.2635658914728682,,0.4166666666666666,0.0,0.0
aerocool,xpredator,atx full tower,white,0.2635658914728682,,0.5,0.3,0.0
aerocool,xpredator cube,microatx mid tower,black / red,0.2635658914728682,,0.0833333333333333,0.15,0.0
aerocool,xpredator devil,atx full tower,black / red,0.2635658914728682,,0.5,0.3,0.0
aerocool,xpredator ii,atx full tower,black / red,0.2635658914728682,,0.0,0.4,0.0
aerocool,xpredator x1,atx mid tower,black,0.2635658914728682,,0.25,0.3,0.0
aerocool,xpredator x3,atx mid tower,black / white,0.2635658914728682,,0.25,0.4,0.0
anidees,ai crystal xl pro,atx full tower,black,0.2635658914728682,,1.0,0.0,0.0
anidees,ai crystal xl pro lite,atx full tower,black,0.2635658914728682,,1.0,0.0,0.0
anidees,ai crystal cube,atx mid tower,black,0.2635658914728682,,0.0,0.15,0.0
anidees,ai crystal cube lite,atx desktop,black,0.2635658914728682,,0.0,0.15,0.0
anidees,ai crystal cube mar 3,atx mid tower,black,0.2635658914728682,,0.0,0.15,0.0
anidees,ai crystal lite,atx mid tower,black,0.2635658914728682,,0.0,0.15,0.0
anidees,ai crystal xl ar,atx full tower,black,0.2635658914728682,,0.0,0.0,0.0
anidees,ai crystal xl ar 3,atx full tower,black,0.2635658914728682,,0.0,0.75,0.0
anidees,ai6v2,atx mid tower,black,0.2635658914728682,,0.25,0.35,0.0
anidees,ai7,atx desktop,black,0.2635658914728682,,0.0833333333333333,0.2,0.0
anidees,ai8,atx full tower,black,0.2635658914728682,,0.1666666666666666,0.2,0.0
anidees,crystal,atx mid tower,black,0.2635658914728682,,0.0,0.15,0.0
antec,1100 illusion,atx full tower,black,0.2635658914728682,,0.25,0.3,0.0
antec,ask4000e-u3,atx mid tower,black,0.2635658914728682,,0.25,0.25,0.0
antec,cube,mini itx tower,black / green,0.2635658914728682,,0.0,0.05,0.0
antec,df600 flux,atx mid tower,black,0.2635658914728682,,0.0,0.15,0.0
antec,dark avenger da601,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
antec,dark fleet df-10,atx mid tower,black,0.2635658914728682,,0.25,0.3,0.0
antec,dark fleet df-30,atx mid tower,black,0.2635658914728682,,0.25,0.3,0.0
antec,dark fleet df-35,atx mid tower,black,0.2635658914728682,,0.25,0.1,0.0
antec,dark fleet df-85,atx full tower,black,0.2635658914728682,,0.25,0.45,0.0
antec,dark fleet df500,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
antec,dark fleet df500 rgb,atx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
antec,dark phantom dp301m,microatx mid tower,black,0.2635658914728682,,0.0,0.1,0.0
antec,dark phantom dp501,atx mid tower,white,0.2635658914728682,,0.0,0.1,0.0
antec,eleven hundred v2,atx mid tower,black,0.2635658914728682,,0.25,0.3,0.0
antec,fusion remote,htpc,black,0.2635658914728682,,0.0833333333333333,0.1,0.0
antec,gx1000,atx mid tower,black,0.2635658914728682,,0.1666666666666666,0.3,0.0
antec,gx202,atx mid tower,white,0.2635658914728682,,0.0833333333333333,0.15,0.0
antec,gx330,atx mid tower,black,0.2635658914728682,,0.0833333333333333,0.1,0.0
antec,gx500,atx mid tower,black,0.2635658914728682,,0.1666666666666666,0.2,0.0
antec,gx500 illusion,atx mid tower,black,0.2635658914728682,,0.1666666666666666,0.2,0.0
antec,gx700,atx mid tower,black,0.2635658914728682,,0.3333333333333333,0.25,0.0
antec,gx900,atx mid tower,black / green,0.2635658914728682,,0.25,0.15,0.0
antec,isk 110 vesa,mini itx desktop,black / silver,0.0232558139534883,,0.0,0.0,0.0
antec,isk 110 vesa u3,mini itx desktop,black,0.0232558139534883,,0.0,0.0,0.0
antec,isk 300-150,mini itx desktop,black,0.0697674418604651,,0.0,0.0,0.0
antec,isk 300-65,mini itx desktop,black,0.003875968992248,,0.0,0.0,0.0
antec,isk 310-150,mini itx desktop,black / silver,0.0697674418604651,,0.0,0.0,0.0
antec,isk-100,mini itx tower,black / silver,0.0155038759689922,,0.0,0.0,0.0
antec,isk600,mini itx tower,black / blue,0.0155038759689922,,0.0,0.15,0.0
antec,isk600m,microatx mini tower,black,0.0155038759689922,,0.0,0.15,0.0
antec,lanboy air,atx mid tower,black / yellow,0.0155038759689922,,0.25,0.3,0.0
antec,m fusionremote,htpc,black / silver,0.2248062015503875,,0.0833333333333333,0.05,0.0
antec,mini p180,microatx mini tower,white,0.2248062015503875,,0.25,0.25,0.0
antec,minuet,microatx slim,black / white,0.2248062015503875,,0.0833333333333333,0.05,0.0
antec,nsk 6582b,atx mid tower,black,0.2868217054263565,,0.3333333333333333,0.25,0.0
antec,nsk1380,microatx mini tower,silver / black,0.2248062015503875,,0.0833333333333333,0.15,0.0
antec,nsk1480,microatx desktop,black / silver,0.2248062015503875,,0.0833333333333333,0.1,0.0
antec,nsk2480,microatx desktop,black / silver,0.2480620155038759,,0.1666666666666666,0.1,0.0
antec,nsk3100,microatx mini tower,black,0.2480620155038759,,0.1666666666666666,0.1,0.0
antec,nsk3180,microatx mid tower,black,0.2480620155038759,,0.1666666666666666,0.1,0.0
antec,nsk3480,microatx mid tower,black / silver,0.2480620155038759,,0.1666666666666666,0.05,0.0
antec,nsk4100,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,nsk4482,atx mid tower,black / silver,0.2480620155038759,,0.25,0.15,0.0
antec,nsk4482b,atx mid tower,black,0.2480620155038759,,0.25,0.15,0.0
antec,nx100,atx mid tower,black / gray,0.2480620155038759,,0.0,0.1,0.0
antec,nx1000,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,nx310,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,nx400,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,nx500,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,nx600,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,nx800,atx mid tower,black,0.2480620155038759,,0.0,0.15,0.0
antec,nine hundred,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,nine hundred two,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,nine hundred two v3,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,nineteen hundred,atx full tower,black / red,0.2480620155038759,,0.25,0.6000000000000001,0.0
antec,one,atx mid tower,black,0.2480620155038759,,0.25,0.25,0.0
antec,one hundred,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,one hundred usm,atx mid tower,black,0.2480620155038759,,0.25,0.3,0.0
antec,one illusion,atx mid tower,black,0.2480620155038759,,0.25,0.25,0.0
antec,p100,atx mid tower,black / silver,0.2480620155038759,,0.1666666666666666,0.35,0.0
antec,p101 silent,atx mid tower,black,0.2480620155038759,,0.0833333333333333,0.4,0.0
antec,p110 luce,atx mid tower,black,0.2480620155038759,,0.0,0.3,0.0
antec,p110 silent,atx mid tower,black,0.2480620155038759,,0.0,0.3,0.0
antec,p120 crystal,atx mid tower,black,0.2480620155038759,,0.0,0.1,0.0
antec,p180,atx mid tower,white / black,0.2480620155038759,,0.3333333333333333,0.3,0.0
antec,p182,atx mid tower,black,0.2480620155038759,,0.3333333333333333,0.3,0.0
antec,p183,atx mid tower,gray / black,0.2480620155038759,,0.3333333333333333,0.3,0.0
antec,p183 v3,atx mid tower,black,0.2480620155038759,,0.3333333333333333,0.3,0.0
antec,p183 v3 + 850,atx mid tower,black,0.6124031007751938,,0.3333333333333333,0.3,0.0
antec,p193,atx mid tower,black,0.6124031007751938,,0.3333333333333333,0.3,0.0
antec,p193 v3,atx full tower,black,0.6124031007751938,,0.3333333333333333,0.3,0.0
antec,p280,atx mid tower,white,0.6124031007751938,,0.25,0.3,0.0
antec,p380,atx full tower,black,0.6124031007751938,,0.0,0.4,0.0
antec,p5,microatx mini tower,black,0.6124031007751938,,0.0833333333333333,0.1,0.0
antec,p50,microatx mini tower,black,0.6124031007751938,,0.0833333333333333,0.15,0.0
antec,p6,microatx mid tower,black,0.6124031007751938,,0.0,0.1,0.0
antec,p7 silent,atx mid tower,black / silver,0.6124031007751938,,0.0833333333333333,0.1,0.0
antec,p7 window,atx mid tower,black / red,0.6124031007751938,,0.0,0.1,0.0
antec,p70,atx mid tower,black,0.6124031007751938,,0.1666666666666666,0.2,0.0
antec,p8,atx mid tower,black,0.6124031007751938,,0.0,0.1,0.0
antec,p82 flow,atx mid tower,black,0.6124031007751938,,0.0,0.1,0.0
antec,p9,atx full tower,black,0.6124031007751938,,0.25,0.4,0.0
antec,s10,atx full tower,black,0.6124031007751938,,0.0,0.3,0.0
antec,six hundred,atx mid tower,black / silver,0.6124031007751938,,0.25,0.3,0.0
antec,skeleton,atx mini tower,silver / black,0.6124031007751938,,0.1666666666666666,0.1,0.0
antec,solo,atx mid tower,black / white,0.6124031007751938,,0.3333333333333333,0.2,0.0
antec,solo ii,atx mid tower,black,0.6124031007751938,,0.1666666666666666,0.15,0.0
antec,sonata elite,atx mid tower,black,0.6124031007751938,,0.25,0.2,0.0
antec,sonata ii,atx mid tower,black,0.3023255813953488,,0.25,0.2,0.0
antec,sonata iii,atx mid tower,black,0.3410852713178295,,0.25,0.2,0.0
antec,sonata iv,atx mid tower,black,0.4341085271317829,,0.25,0.2,0.0
antec,sonata proto,atx mid tower,black,0.4341085271317829,,0.25,0.2,0.0
antec,striker,mini itx tower,white,0.4341085271317829,,0.0,0.0,0.0
antec,striker phantom gaming edition,mini itx desktop,white / black,0.4341085271317829,,0.0,0.0,0.0
antec,super lanboy,atx mid tower,silver,0.4341085271317829,,0.25,0.2,0.0
antec,torque,atx mid tower,black / red,0.4341085271317829,,0.0,0.05,0.0
antec,three hundred,atx mid tower,black,0.2868217054263565,,0.25,0.3,0.0
antec,three hundred illusion,atx mid tower,black,0.2868217054263565,,0.25,0.3,0.0
antec,three hundred two,atx mid tower,black,0.2868217054263565,,0.25,0.3,0.0
antec,three hundred u3,atx mid tower,black,0.2868217054263565,,0.25,0.0,0.0
antec,twelve hundred,atx full tower,black,0.5348837209302326,,0.25,0.45,0.0
antec,twelve hundred v3,atx full tower,black,0.5348837209302326,,0.25,0.45,0.0
antec,two hundred s,atx mid tower,black,0.5348837209302326,,0.25,0.3,0.0
antec,two hundred v2,atx mid tower,black,0.5348837209302326,,0.25,0.0,0.0
antec,vsk 3000 elite,microatx mini tower,black,0.5348837209302326,,0.0,0.2,0.0
antec,vsk-2000,atx mid tower,black,0.5348837209302326,,0.25,0.3,0.0
antec,vsk-3000,microatx mid tower,black,0.5348837209302326,,0.1666666666666666,0.1,0.0
antec,vsk-4000,atx mid tower,black,0.5348837209302326,,0.25,0.1,0.0
antec,vsk-4350e-n,atx mid tower,black,0.2248062015503875,,0.25,0.25,0.0
antec,vsk10,microatx mid tower,black,0.2248062015503875,,0.0,0.1,0.0
antec,vsk10 window,microatx mid tower,black,0.2248062015503875,,0.0,0.1,0.0
antec,vsk2000-u3,htpc,black,0.2248062015503875,,0.0833333333333333,0.05,0.0
antec,vsk2450,atx mid tower,black,0.3023255813953488,,0.25,0.3,0.0
antec,vsk3-500,microatx mini tower,black,0.3410852713178295,,0.1666666666666666,0.1,0.0
antec,vsk3000b u3,microatx mini tower,black,0.3410852713178295,,0.1666666666666666,0.1,0.0
antec,vsk3000e u3,microatx mini tower,black,0.3410852713178295,,0.0,0.1,0.0
antec,vsk4-500,atx mid tower,black,0.3410852713178295,,0.25,0.25,0.0
antec,vsk4000e u3,atx mid tower,black,0.3410852713178295,,0.25,0.25,0.0
antec,vsp-5000,atx mid tower,black,0.3410852713178295,,0.1666666666666666,0.2,0.0
antec,x1-t,atx mid tower,black,0.3410852713178295,,0.25,0.4,0.0
apevia,atx998kl,atx mid tower,gray,0.1472868217054263,,0.3333333333333333,0.2,0.0
apevia,atxb2kl,atx mid tower,beige / gray,0.2790697674418605,,0.3333333333333333,0.2,0.0
apevia,atxb3kl,atx mid tower,black,0.2790697674418605,,0.3333333333333333,0.2,0.0
apevia,atxb8klw-ss,atx mid tower,silver,0.2790697674418605,,0.3333333333333333,0.2,0.0
apevia,crusader-f-bk,atx mid tower,black,0.2790697674418605,,0.0,0.1,0.0
apevia,crusader-f-pk,atx mid tower,pink,0.2790697674418605,,0.0,0.1,0.0
apevia,crusader-f-wh,atx mid tower,white,0.2790697674418605,,0.0,0.1,0.0
apevia,mx-pider,atx full tower,silver,0.3410852713178295,,0.3333333333333333,0.2,0.0
apevia,mx-pleasure,atx full tower,black,0.3410852713178295,,0.3333333333333333,0.35,0.0
apevia,x-alien,atx full tower,black,0.3410852713178295,,0.4166666666666666,0.25,0.0
apevia,x-cruiser,atx mid tower,black / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
apevia,x-cruiser silver,atx mid tower,silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
apevia,x-cruiser2,atx mid tower,green / silver,0.3410852713178295,,0.3333333333333333,0.25,0.0
apevia,x-cruiser3,atx mid tower,pink,0.3410852713178295,,0.4166666666666666,0.2,0.0
apevia,x-dmr3,atx mid tower,silver,0.3023255813953488,,0.3333333333333333,0.3,0.0
apevia,x-dmr4,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.2,0.0
apevia,x-discovery,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.2,0.0
apevia,x-dreamer,atx mid tower,black,0.2790697674418605,,0.3333333333333333,0.25,0.0
apevia,x-dreamer2,atx mid tower,blue,0.2790697674418605,,0.3333333333333333,0.25,0.0
apevia,x-dreamer3,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
apevia,x-dreamer4,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.2,0.0
apevia,x-enerq,microatx mid tower,black / red,0.3023255813953488,,0.0833333333333333,0.1,0.0
apevia,x-fit-100,mini itx tower,black,0.1472868217054263,,0.0,0.0,0.0
apevia,x-fit-200,mini itx tower,black,0.1472868217054263,,0.0833333333333333,0.05,0.0
apevia,x-gear,atx mid tower,silver,0.2790697674418605,,0.3333333333333333,0.2,0.0
apevia,x-harmony,atx mid tower,white,0.2790697674418605,,0.0833333333333333,0.1,0.0
apevia,x-hermes,atx mid tower,black / blue,0.2790697674418605,,0.3333333333333333,0.2,0.0
apevia,x-infinity,atx mid tower,white / black,0.2790697674418605,,0.3333333333333333,0.25,0.0
apevia,x-jupiter g-type,atx full tower,silver,0.2790697674418605,,0.4166666666666666,0.3,0.0
apevia,x-jupiter-jr g-type,atx mid tower,silver,0.2790697674418605,,0.4166666666666666,0.15,0.0
apevia,x-master,htpc,black / red,0.3410852713178295,,0.1666666666666666,0.05,0.0
apevia,x-mirage,atx mid tower,white,0.3410852713178295,,0.0833333333333333,0.1,0.0
apevia,x-pioneer,atx mid tower,black / blue,0.3410852713178295,,0.25,0.2,0.0
apevia,x-plorer,atx mid tower,black,0.3410852713178295,,0.3333333333333333,0.2,0.0
apevia,x-plorer2,atx mid tower,black / green,0.3023255813953488,,0.3333333333333333,0.25,0.0
apevia,x-qboii,microatx mini tower,black,0.3410852713178295,,0.1666666666666666,0.1,0.0
apevia,x-qpack,microatx desktop,black / blue,0.2790697674418605,,0.1666666666666666,0.1,0.0
apevia,x-qpack2,microatx desktop,black / orange,0.3410852713178295,,0.1666666666666666,0.1,0.0
apevia,x-qpack3,microatx mini tower,black,0.3410852713178295,,0.0833333333333333,0.1,0.0
apevia,x-qber,microatx desktop,black,0.3410852713178295,,0.0833333333333333,0.1,0.0
apevia,x-qtis,microatx mid tower,white / blue,0.3410852713178295,,0.0833333333333333,0.2,0.0
apevia,x-sniper g-type,atx mid tower,black / blue,0.3410852713178295,,0.4166666666666666,0.15,0.0
apevia,x-sniper2,atx mid tower,white / blue,0.3410852713178295,,0.25,0.2,0.0
apevia,x-telstar,atx full tower,silver,0.3410852713178295,,0.4166666666666666,0.25,0.0
apevia,x-telstar-jr g-type,atx mid tower,silver,0.3410852713178295,,0.4166666666666666,0.15,0.0
apevia,x-telstar-jr s-type,atx mid tower,black / blue,0.3410852713178295,,0.4166666666666666,0.15,0.0
apevia,x-trooper,atx mid tower,black,0.3023255813953488,,0.3333333333333333,0.3,0.0
apevia,x-trooper-jr,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.15,0.0
apex,21n,atx mid tower,black,0.3023255813953488,,0.0833333333333333,0.1,0.0
apex,dm-317-a,microatx slim,black / silver,0.1666666666666666,,0.0833333333333333,0.05,0.0
apex,dm-318,htpc,black,0.1666666666666666,,0.0833333333333333,0.05,0.0
apex,dm-387,htpc,black,0.1666666666666666,,0.0833333333333333,0.05,0.0
apex,dm-532-u3,htpc,black,0.1666666666666666,,0.0833333333333333,0.05,0.0
apex,ds-539,htpc,black,0.1666666666666666,,0.0833333333333333,0.1,0.0
apex,el-660,atx mid tower,black,0.1666666666666666,,0.3333333333333333,0.3,0.0
apex,mi-008,mini itx tower,black,0.1472868217054263,,0.0833333333333333,0.05,0.0
apex,mi-100,mini itx tower,black,0.1472868217054263,,0.0833333333333333,0.05,0.0
apex,mi-110,mini itx tower,black / silver,0.1472868217054263,,0.0833333333333333,0.05,0.0
apex,mj-16,microatx mini tower,black,0.1472868217054263,,0.1666666666666666,0.15,0.0
apex,mw-100,mini itx tower,black / white,0.0,,0.0833333333333333,0.0,0.0
apex,mw-107v,mini itx tower,black / white,0.0,,0.0833333333333333,0.0,0.0
apex,pc-302-c,atx mid tower,black / silver,0.0,,0.3333333333333333,0.2,0.0
apex,pc-373-c,atx mid tower,black,0.0,,0.3333333333333333,0.25,0.0
apex,pc-375,atx mid tower,black,0.1860465116279069,,0.3333333333333333,0.2,0.0
apex,pc-389-c,atx mid tower,black,0.1860465116279069,,0.25,0.2,0.0
apex,pcv-588,atx mid tower,black,0.1860465116279069,,0.3333333333333333,0.3,0.0
apex,sk-386,atx mid tower,black,0.1860465116279069,,0.3333333333333333,0.25,0.0
apex,sk-393-c,atx mid tower,black,0.1860465116279069,,0.3333333333333333,0.25,0.0
apex,tm-302-3,microatx mid tower,black / silver,0.1860465116279069,,0.1666666666666666,0.05,0.0
apex,tm-524,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.15,0.0
apex,tm366bk,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.05,0.0
apex,tx-373,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.2,0.0
apex,tx-381,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.2,0.0
apex,tx-381-c,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.2,0.0
apex,tx-388,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.2,0.0
apex,tx-518,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.2,0.0
apex,tx-519-35,microatx mid tower,black,0.2248062015503875,,0.1666666666666666,0.2,0.0
apex,tx-606-u3,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.25,0.0
apex,vortex 3610,atx mid tower,black,0.1860465116279069,,0.25,0.25,0.0
apex,vortex 3620,atx mid tower,black,0.1860465116279069,,0.25,0.25,0.0
apex,vortex 3620mini,microatx mid tower,black,0.1860465116279069,,0.1666666666666666,0.1,0.0
asus,gx601,atx full tower,white / black,0.1860465116279069,,0.0,0.1,0.0
asus,rog strix helios,atx full tower,black,0.1860465116279069,,0.0,0.1,0.0
asus,tuf gaming gt301,atx mid tower,black,0.1860465116279069,,0.0,0.1,0.0
asus,tuf gaming gt501,atx mid tower,white / black,0.1860465116279069,,0.0,0.2,0.0
asus,vento 3600 red,atx mid tower,red,0.1860465116279069,,0.3333333333333333,0.15,0.0
athena power,ca-1015cr25,microatx slim,black / red,0.1472868217054263,,0.0833333333333333,0.05,0.0
athena power,ca-1015cr30,microatx slim,black / red,0.1860465116279069,,0.0833333333333333,0.05,0.0
athena power,ca-1015cr40,microatx slim,black / red,0.2635658914728682,,0.0833333333333333,0.05,0.0
athena power,ca-1015cr47,microatx slim,black / red,0.3178294573643411,,0.0833333333333333,0.05,0.0
athena power,ca-1015is25,microatx slim,black / silver,0.1472868217054263,,0.0833333333333333,0.05,0.0
athena power,ca-1015is30,microatx slim,black / silver,0.1860465116279069,,0.0833333333333333,0.05,0.0
athena power,ca-1015is40,microatx slim,black / silver,0.2635658914728682,,0.0833333333333333,0.05,0.0
athena power,ca-1015is47,microatx slim,black / silver,0.3178294573643411,,0.0833333333333333,0.05,0.0
athena power,ca-601b60,atx full tower,black,0.4186046511627906,,0.3333333333333333,0.2,0.0
athena power,ca-601b80,atx full tower,black,0.5736434108527132,,0.3333333333333333,0.2,0.0
athena power,ca-601b95,atx full tower,black,0.689922480620155,,0.3333333333333333,0.2,0.0
athena power,ca-601y60,atx full tower,yellow,0.4186046511627906,,0.3333333333333333,0.2,0.0
athena power,ca-601y80,atx full tower,yellow,0.5736434108527132,,0.3333333333333333,0.2,0.0
athena power,ca-601y95,atx full tower,yellow,0.689922480620155,,0.3333333333333333,0.2,0.0
athena power,ca-601yw60,atx full tower,yellow,0.4186046511627906,,0.3333333333333333,0.2,0.0
athena power,ca-601yw80,atx full tower,yellow,0.5736434108527132,,0.3333333333333333,0.2,0.0
athena power,ca-601yw95,atx full tower,yellow,0.689922480620155,,0.3333333333333333,0.2,0.0
athena power,ca-gsb01da,atx mid tower,black,0.689922480620155,,0.3333333333333333,0.2,0.0
athenatech,a100bb.270,htpc,black / silver,0.1627906976744186,,0.0833333333333333,0.1,0.0
athenatech,a100bb.350,microatx desktop,black / silver,0.2248062015503875,,0.0833333333333333,0.1,0.0
athenatech,a100sc.200,microatx desktop,black / silver,0.1085271317829457,,0.0833333333333333,0.1,0.0
athenatech,a100sc.270,htpc,gray / silver,0.1627906976744186,,0.0833333333333333,0.1,0.0
athenatech,a100sc.350,htpc,gray / silver,0.2248062015503875,,0.0833333333333333,0.1,0.0
athenatech,a1019hg.150,mini itx desktop,gray / black,0.0697674418604651,,0.0,0.05,0.0
athenatech,a1089bb.150,mini itx tower,black,0.0697674418604651,,0.0833333333333333,0.05,0.0
athenatech,a1089br.150,mini itx tower,black / red,0.0697674418604651,,0.0833333333333333,0.05,0.0
athenatech,a1089bw.150,mini itx tower,black / white,0.0697674418604651,,0.0833333333333333,0.05,0.0
athenatech,a1089hg.150,mini itx tower,black,0.0697674418604651,,0.0833333333333333,0.05,0.0
athenatech,a301bs.400,microatx mini tower,black / silver,0.2635658914728682,,0.1666666666666666,0.05,0.0
athenatech,a301bs.450,microatx mini tower,black / silver,0.3023255813953488,,0.1666666666666666,0.05,0.0
athenatech,a3603bb.400,microatx mini tower,black,0.2635658914728682,,0.25,0.2,0.0
athenatech,a3701bb,htpc,black,0.2635658914728682,,0.1666666666666666,0.05,0.0
athenatech,a3708bs.450,htpc,black,0.3023255813953488,,0.1666666666666666,0.15,0.0
athenatech,a3712bb.450,atx mid tower,black,0.3023255813953488,,0.1666666666666666,0.1,0.0
athenatech,a412ww.400,atx mid tower,white,0.2635658914728682,,0.3333333333333333,0.25,0.0
athenatech,a4224bb.400,atx mid tower,black,0.2635658914728682,,0.3333333333333333,0.2,0.0
athenatech,a43k5bl.400,atx mid tower,black / blue,0.2635658914728682,,0.3333333333333333,0.2,0.0
athenatech,a5730bb.450,atx mid tower,black,0.3023255813953488,,0.25,0.25,0.0
