brand,model,form_factor,efficiency_rating,wattage,modular,color,price
EVGA,PS,ATX,80+ Platinum,1000.0,Full,,"['USD', '0.00']"
EVGA,SuperNOVA,ATX,80+ Gold,650.0,Full,,"['USD', '326.58']"
EVGA,SuperNOVA Classified,ATX,80+ Gold,1500.0,Full,,"['USD', '0.00']"
EVGA,SuperNOVA GA,ATX,80+ Gold,550.0,Full,Black,"['USD', '98.10']"
EVGA,SuperNOVA GM,SFX,80+ Gold,650.0,Full,Black,"['USD', '116.44']"
EVGA,SuperNOVA GT,ATX,80+ Gold,750.0,Full,Black,"['USD', '0.00']"
EVGA,SuperNOVA NEX,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
EVGA,SuperNOVA NEX1500 Classified,ATX,80+ Gold,1500.0,Full,,"['USD', '0.00']"
EVGA,SuperNOVA NEX750B BRONZE,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
EVGA,SuperNOVA T2,ATX,80+ Titanium,850.0,Full,,"['USD', '279.99']"
EVGA,T2,ATX,80+ Titanium,1600.0,Full,,"['USD', '499.99']"
EVGA,W3,ATX,80+,450.0,No,Black,"['USD', '44.99']"
Enermax,DIGIFANLESS,ATX,80+ Platinum,550.0,Full,,"['USD', '0.00']"
Enermax,EES400AWT_II,ATX,80+,400.0,No,,"['USD', '0.00']"
Enermax,EGX1250EWT,ATX,80+ Bronze,1250.0,Semi,,"['USD', '0.00']"
Enermax,EGX850EWL,ATX,80+,850.0,Full,,"['USD', '0.00']"
Enermax,ELT720AWT-ECO_II,ATX,80+,720.0,Full,,"['USD', '0.00']"
Enermax,EMD625AWT,ATX,80+ Bronze,625.0,Full,,"['USD', '0.00']"
Enermax,EMD625AWT_II,ATX,80+ Bronze,625.0,Full,,"['USD', '0.00']"
Enermax,EMG700AWT,ATX,80+ Gold,700.0,Full,,"['USD', '0.00']"
Enermax,EMG800EWT,ATX,80+ Gold,800.0,Full,,"['USD', '0.00']"
Enermax,EMG900EWT,ATX,80+ Gold,900.0,Full,,"['USD', '0.00']"
Enermax,ENM750AWT,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
Enermax,ENP350AST,ATX,,350.0,No,,"['USD', '0.00']"
Enermax,ENP450AST,ATX,,450.0,No,,"['USD', '0.00']"
Enermax,ENP500AWT,ATX,80+,500.0,No,,"['USD', '0.00']"
Enermax,ENP550AWT,ATX,,550.0,No,,"['USD', '0.00']"
Enermax,ENP550AWT B,ATX,80+ Bronze,550.0,No,,"['USD', '0.00']"
Enermax,ENP600AWT,ATX,80+,600.0,No,,"['USD', '0.00']"
Enermax,ENP650AWT B,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
Enermax,EPG500AWT,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
Enermax,EPG600AWT,ATX,80+ Gold,600.0,No,,"['USD', '0.00']"
Enermax,EPM1200EWT,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
Enermax,EPM600AWT,ATX,80+ Platinum,600.0,Semi,,"['USD', '0.00']"
Enermax,EPM750AWT,ATX,80+ Platinum,750.0,Semi,,"['USD', '0.00']"
Enermax,EPM850EWT,ATX,80+ Platinum,850.0,Semi,,"['USD', '0.00']"
Enermax,EPR525AWT_II,ATX,80+ Bronze,525.0,No,,"['USD', '0.00']"
Enermax,ERV1000EWT-G,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
Enermax,ERV1020EWT,ATX,80+ Silver,1020.0,Full,,"['USD', '0.00']"
Enermax,ERV920EWT,ATX,80+ Silver,920.0,Full,,"['USD', '0.00']"
Enermax,ETK500AWT,ATX,,500.0,No,,"['USD', '0.00']"
Enermax,ETL450AWT-M,ATX,80+ Bronze,450.0,Semi,,"['USD', '0.00']"
Enermax,ETL550AWT-M,ATX,80+ Bronze,550.0,Semi,,"['USD', '0.00']"
Enermax,ETL650AWT-M,ATX,80+ Bronze,650.0,Semi,,"['USD', '0.00']"
Enermax,MAXPRO,ATX,80+,500.0,No,,"['USD', '0.00']"
Enermax,MAXREVO,ATX,80+ Gold,1800.0,Full,Black,"['USD', '0.00']"
Enermax,MAXREVO SLI,ATX,80+ Gold,1350.0,Full,Black / Gold,"['USD', '0.00']"
Enermax,MaxTytan,ATX,80+ Titanium,800.0,Full,,"['USD', '0.00']"
Enermax,NAXN ADV.,ATX,80+ Bronze,650.0,Semi,,"['USD', '0.00']"
Enermax,Platimax,ATX,80+ Platinum,1000.0,Semi,Black,"['USD', '0.00']"
Enermax,Platimax D.F.,ATX,80+ Platinum,1050.0,Full,Black,"['USD', '0.00']"
Enermax,REVOLUTION DUO,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
Enermax,REVOLUTION SFX,SFX,80+ Gold,550.0,Full,,"['USD', '147.49']"
Enermax,REVOLUTION X't,ATX,80+ Gold,530.0,Semi,,"['USD', '0.00']"
Enermax,REVOLUTION X't II,ATX,80+ Gold,750.0,Semi,,"['USD', '0.00']"
Enermax,REVOLUTION87+,ATX,80+ Gold,550.0,Semi,,"['USD', '0.00']"
Enermax,RevoBron,ATX,80+ Bronze,600.0,Semi,,"['USD', '0.00']"
Enermax,RevoBron TGA,ATX,80+ Bronze,500.0,Semi,Black,"['USD', '0.00']"
Enermax,Revolution D.F.,ATX,80+ Gold,650.0,Full,Black,"['USD', '117.74']"
Enermax,TRIATHLOR,ATX,80+ Bronze,650.0,Semi,,"['USD', '0.00']"
Enermax,TRIATHLOR ECO,ATX,80+ Bronze,1000.0,Semi,,"['USD', '0.00']"
Enhance,ENP-7660,Flex ATX,80+ Platinum,600.0,No,Silver,"['USD', '0.00']"
FSP Group,ATX300-PA,ATX,,300.0,No,,"['USD', '0.00']"
FSP Group,ATX350-PNT,ATX,,350.0,No,,"['USD', '0.00']"
FSP Group,ATX400-PNT,ATX,,400.0,No,,"['USD', '0.00']"
FSP Group,AU-1000PRO,ATX,80+ Gold,1000.0,No,,"['USD', '0.00']"
FSP Group,AU-1200PRO,ATX,80+ Gold,1200.0,No,,"['USD', '0.00']"
FSP Group,AU-400FL,ATX,80+ Gold,400.0,Semi,,"['USD', '0.00']"
FSP Group,AU-500FL,ATX,80+ Gold,500.0,Semi,,"['USD', '0.00']"
FSP Group,AU-750M,ATX,80+ Gold,750.0,Semi,,"['USD', '0.00']"
FSP Group,AU-850PRO,ATX,80+ Gold,850.0,No,,"['USD', '0.00']"
FSP Group,AURUM 92+,ATX,80+ Platinum,450.0,Semi,,"['USD', '0.00']"
FSP Group,AURUM CM GOLD 650,ATX,80+ Gold,650.0,Semi,,"['USD', '0.00']"
FSP Group,AURUM GOLD 400,ATX,80+ Gold,400.0,No,,"['USD', '0.00']"
FSP Group,AURUM GOLD 500,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
FSP Group,AURUM GOLD 600,ATX,80+ Gold,600.0,No,,"['USD', '0.00']"
FSP Group,AURUM GOLD 700,ATX,80+ Gold,700.0,No,,"['USD', '0.00']"
FSP Group,AURUM S 400W,ATX,80+ Gold,400.0,No,,"['USD', '0.00']"
FSP Group,AURUM S 500W,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
FSP Group,AURUM S 600W,ATX,80+ Gold,600.0,No,,"['USD', '0.00']"
FSP Group,Berserker 500,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
FSP Group,Berzerker,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
FSP Group,Dagger,SFX,80+ Gold,600.0,Full,Black,"['USD', '0.00']"
FSP Group,Dagger Pro,SFX,80+ Gold,650.0,Full,Black,"['USD', '129.99']"
FSP Group,Everest 85PLUS 800,ATX,80+ Bronze,800.0,Full,,"['USD', '0.00']"
FSP Group,FSP180-50NIV,Micro ATX,,180.0,No,,"['USD', '0.00']"
FSP Group,FSP220-60LE(80),Mini ITX,80+,220.0,No,,"['USD', '79.98']"
FSP Group,FSP270-60LE,Mini ITX,80+,270.0,No,,"['USD', '0.00']"
FSP Group,FSP300-57FCB,Flex ATX,80+ Gold,300.0,Full,Black,"['USD', '0.00']"
FSP Group,FSP300-60GHS(85),SFX,80+ Bronze,300.0,No,,"['USD', '0.00']"
FSP Group,FSP300-60GHS-R,SFX,80+,300.0,No,,"['USD', '79.89']"
FSP Group,FSP300-60GHT,TFX,80+,300.0,No,,"['USD', '0.00']"
FSP Group,FSP300-60GHT(85),TFX,80+ Bronze,300.0,No,,"['USD', '0.00']"
FSP Group,FSP300-60LG,Mini ITX,80+ Bronze,300.0,No,,"['USD', '0.00']"
FSP Group,FSP300-60LG-5K,Flex ATX,80+ Bronze,300.0,No,,"['USD', '0.00']"
FSP Group,FSP300-60SGV,TFX,80+ Gold,300.0,No,,"['USD', '0.00']"
FSP Group,FSP400-60FGGBA,Flex ATX,80+ Gold,400.0,No,,"['USD', '225.99']"
FSP Group,FSP400-60GHS(85)-R,SFX,80+ Bronze,400.0,No,,"['USD', '0.00']"
FSP Group,FSP450-60GHS(85)-R,SFX,80+ Bronze,450.0,No,,"['USD', '0.00']"
FSP Group,FSP500-50FGGBN,Flex ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
FSP Group,FSP500-50FSPT,Flex ATX,80+ Platinum,500.0,No,,"['USD', '0.00']"
FSP Group,FSP650-80EGN,ATX,80+ Gold,650.0,No,,"['USD', '0.00']"
FSP Group,HEXA 85+,ATX,80+ Bronze,850.0,No,Black,"['USD', '0.00']"
FSP Group,HEXA+,ATX,,500.0,No,,"['USD', '0.00']"
FSP Group,Hydro G,ATX,80+ Gold,650.0,Full,,"['USD', '0.00']"
FSP Group,Hydro G Pro,ATX,80+ Gold,750.0,Full,Black,"['USD', '146.74']"
FSP Group,Hydro GE,ATX,80+ Gold,550.0,Full,,"['USD', '99.99']"
FSP Group,Hydro PTM,ATX,80+ Platinum,550.0,Full,Black,"['USD', '0.00']"
FSP Group,Hydro X,ATX,80+ Gold,650.0,No,,"['USD', '0.00']"
FSP Group,Hyper M,ATX,80+,700.0,Semi,Black,"['USD', '0.00']"
FSP Group,Hyper M85+,ATX,80+ Bronze,550.0,Semi,Black,"['USD', '79.98']"
FSP Group,PT1000FM,ATX,80+ Platinum,1000.0,Full,,"['USD', '0.00']"
FSP Group,PT1200FM,ATX,80+ Platinum,1200.0,Full,,"['USD', '0.00']"
FSP Group,PT850FM,ATX,80+ Platinum,850.0,Full,,"['USD', '0.00']"
FSP Group,Raider 450,ATX,80+ Bronze,450.0,No,,"['USD', '0.00']"
FSP Group,Raider 550,ATX,80+ Bronze,550.0,No,,"['USD', '0.00']"
FSP Group,Raider 650,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
FSP Group,Raider 750,ATX,80+ Bronze,750.0,No,,"['USD', '0.00']"
FSP Group,Raider S 450,ATX,80+ Silver,450.0,No,,"['USD', '0.00']"
FSP Group,Raider S 550,ATX,80+ Silver,550.0,No,,"['USD', '0.00']"
FSP Group,Raider S 650,ATX,80+ Silver,650.0,No,,"['USD', '0.00']"
FSP Group,Raider S 750,ATX,80+ Silver,750.0,No,,"['USD', '0.00']"
FSP Group,SAGA+ 400R,ATX,,400.0,No,,"['USD', '0.00']"
FSP Group,SAGA+ 450R,ATX,,450.0,No,,"['USD', '0.00']"
FSP Group,SAGA+ 500R,ATX,,500.0,No,,"['USD', '0.00']"
FSP Group,SFX Pro,SFX,80+ Bronze,450.0,No,Black,"['USD', '0.00']"
FSP Group,Twins,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
FSP Group,VITAL 400,ATX,80+,400.0,No,,"['USD', '0.00']"
FSP Group,ZEN 400,ATX,80+ Bronze,400.0,No,,"['USD', '0.00']"
Fractal Design,Edison M,ATX,80+ Gold,750.0,Semi,,"['USD', '0.00']"
Fractal Design,Integra M,ATX,80+ Bronze,550.0,Semi,,"['USD', '0.00']"
Fractal Design,Integra R2,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
Fractal Design,Ion SFX-L,SFX,80+ Gold,500.0,Full,Black,"['USD', '0.00']"
Fractal Design,Ion+,ATX,80+ Platinum,660.0,Full,Black,"['USD', '114.99']"
Fractal Design,Newton R3,ATX,80+ Platinum,1000.0,Semi,,"['USD', '0.00']"
Fractal Design,Tesla R2,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
G.Skill,RIPJAWS Gold,ATX,80+ Gold,750.0,Full,Black,"['USD', '0.00']"
G.Skill,RIPJAWS Platinum,ATX,80+ Platinum,850.0,Full,Black,"['USD', '0.00']"
GAMDIAS,ASTRAPE E1,ATX,80+,550.0,No,Black / Multicolor,"['USD', '0.00']"
GAMDIAS,ASTRAPE M1,ATX,80+,550.0,No,Black / Multicolor,"['USD', '0.00']"
GAMDIAS,ASTRAPE M1 B,ATX,80+ Bronze,650.0,No,Black / Multicolor,"['USD', '0.00']"
GAMDIAS,ASTRAPE P1 G,ATX,80+ Gold,750.0,Full,Black / Multicolor,"['USD', '0.00']"
GAMDIAS,Cyclops X1 P,ATX,80+ Platinum,1200.0,Full,Black / Multicolor,"['USD', '0.00']"
GAMDIAS,KRATOS E1,ATX,80+,500.0,No,Black,"['USD', '0.00']"
GAMDIAS,KRATOS M1 B,ATX,80+ Gold,750.0,Semi,Black,"['USD', '99.99']"
GAMDIAS,KRATOS P1 G,ATX,80+ Gold,650.0,No,Black,"['USD', '89.99']"
GameMax,GM,ATX,80+ Gold,1650.0,No,Black,"['USD', '0.00']"
GameMax,GM-1050,ATX,80+ Silver,1050.0,Semi,,"['USD', '0.00']"
GameMax,GP,ATX,80+ Bronze,400.0,No,Black,"['USD', '0.00']"
GameMax,GS,SFX,80+ Bronze,300.0,No,Silver,"['USD', '0.00']"
GameMax,GT,TFX,80+ Bronze,300.0,No,Silver,"['USD', '0.00']"
GameMax,RGB Rainbow,ATX,80+ Gold,750.0,Full,Black,"['USD', '0.00']"
Gigabyte,AORUS P GM,ATX,80+ Gold,750.0,Full,Black / Silver,"['USD', '0.00']"
Gigabyte,B-H,ATX,80+ Bronze,700.0,Semi,Black,"['USD', '0.00']"
Gigabyte,GE-P450P-C2,ATX,80+,550.0,No,,"['USD', '0.00']"
Gigabyte,GP-G750H,ATX,80+ Gold,750.0,Semi,Black,"['USD', '0.00']"
Gigabyte,GreenMax Plus,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
Gigabyte,P GM,ATX,80+ Gold,850.0,Full,Black,"['USD', '119.99']"
Gigabyte,P-B,ATX,80+ Bronze,650.0,No,Black,"['USD', '69.99']"
Gigabyte,PB500,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
Gigabyte,PW400,ATX,80+,400.0,No,Black,"['USD', '0.00']"
HEC,Cougar,ATX,80+,700.0,Semi,,"['USD', '0.00']"
HEC,HEC200SA-2FX,Mini ITX,,200.0,No,,"['USD', '0.00']"
HEC,HEC200SA2FX,Mini ITX,,200.0,No,,"['USD', '0.00']"
HEC,HEC200SAFX,Mini ITX,,200.0,No,,"['USD', '0.00']"
HEC,HEC250SRT,SFX,,250.0,No,,"['USD', '0.00']"
HEC,HEC350TEWX,ATX,80+,350.0,No,,"['USD', '0.00']"
HEC,HP485D,ATX,,485.0,No,,"['USD', '0.00']"
HEC,HP485D Retail,ATX,,485.0,No,,"['USD', '0.00']"
HEC,HP585D,ATX,,585.0,No,,"['USD', '0.00']"
HEC,HP585D RETAIL,ATX,,585.0,No,,"['USD', '0.00']"
HEC,Orion,ATX,,585.0,No,Black,"['USD', '0.00']"
HEC,Raptor500,ATX,,500.0,No,,"['USD', '0.00']"
HEC,X-Power Pro 600,ATX,,600.0,No,,"['USD', '0.00']"
HEC,X-Power Pro 650,ATX,,650.0,No,,"['USD', '0.00']"
HEC,XP1080,ATX,,1080.0,Full,,"['USD', '0.00']"
HEC,XPOWER585 OEM,ATX,,585.0,No,,"['USD', '0.00']"
HEC,XPOWER585 RETAIL,ATX,,585.0,No,,"['USD', '0.00']"
HEC,XPOWER780,ATX,,600.0,No,,"['USD', '0.00']"
HEC,ZEPHY580MX,ATX,,580.0,No,,"['USD', '0.00']"
HEC,ZEPHYR650,ATX,,650.0,No,,"['USD', '0.00']"
HEC,Zephyr MX-750,ATX,80+ Bronze,750.0,No,,"['USD', '0.00']"
In Win,Classic,ATX,80+ Platinum,900.0,Full,,"['USD', '0.00']"
In Win,Commander,ATX,80+,1200.0,Full,,"['USD', '0.00']"
In Win,Commander II,ATX,80+ Bronze,750.0,Full,,"['USD', '0.00']"
In Win,Commander III,ATX,80+ Gold,800.0,Semi,,"['USD', '0.00']"
In Win,Commander III 600,ATX,80+ Gold,600.0,Semi,,"['USD', '0.00']"
In Win,Compact,SFX,80+ Gold,700.0,Full,Black,"['USD', '0.00']"
In Win,Glacier,ATX,80+ Gold,900.0,Semi,,"['USD', '0.00']"
In Win,GreenMe 550,ATX,80+ Bronze,550.0,No,,"['USD', '176.59']"
In Win,GreenMe 650,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
In Win,IP-P300BN7-2,ATX,80+,300.0,No,,"['USD', '53.92']"
In Win,IP-S200DF1-0,TFX,,200.0,No,,"['USD', '63.00']"
In Win,IP-S300FF1-0,TFX,80+,300.0,No,,"['USD', '57.99']"
In Win,IP-S350CQ2-0T,ATX,,350.0,No,,"['USD', '0.00']"
In Win,P,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
In Win,PB,ATX,80+ Gold,750.0,Full,,"['USD', '150.00']"
Insignia,NS-PCW5508,ATX,80+ Bronze,550.0,No,Black,"['USD', '0.00']"
KOLINK,Classic Power,ATX,80+ Bronze,400.0,No,Black / Red,"['USD', '0.00']"
KOLINK,ENCLAVE,ATX,80+ Gold,600.0,Full,Black / Yellow,"['USD', '0.00']"
KOLINK,KL-SFX250,SFX,80+ Bronze,250.0,No,Black / Green,"['USD', '0.00']"
KOLINK,KL-SFX350,SFX,80+ Bronze,350.0,No,Black / Green,"['USD', '0.00']"
KOLINK,KL-SFX450,SFX,80+ Bronze,450.0,No,Black / Green,"['USD', '0.00']"
Kingwin,ABT-1050MM,ATX,,1050.0,No,,"['USD', '0.00']"
Kingwin,ABT-450MM,ATX,,450.0,No,,"['USD', '0.00']"
Kingwin,ABT-610MM,ATX,,610.0,No,,"['USD', '0.00']"
Kingwin,ABT-650MM,BTX,,650.0,No,,"['USD', '0.00']"
Kingwin,ABT-730MM,ATX,,730.0,No,,"['USD', '0.00']"
Kingwin,ABT-750MM,BTX,,750.0,No,,"['USD', '0.00']"
Kingwin,ABT-850MM,ATX,,850.0,No,,"['USD', '0.00']"
Kingwin,AP-550,ATX,80+ Platinum,550.0,No,,"['USD', '0.00']"
Kingwin,KX-1000,ATX,80+ Bronze,1000.0,Semi,,"['USD', '0.00']"
Kingwin,Lazer,ATX,80+,750.0,Full,,"['USD', '0.00']"
Kingwin,Lazer Gold,ATX,80+ Gold,700.0,Full,,"['USD', '0.00']"
Kingwin,Lazer Platinum,ATX,80+ Platinum,850.0,Semi,,"['USD', '0.00']"
Kingwin,MK,ATX,,850.0,No,,"['USD', '0.00']"
Kingwin,MKX,ATX,,850.0,Semi,,"['USD', '0.00']"
Kingwin,Mach 1,BTX,80+ Bronze,1220.0,Full,,"['USD', '0.00']"
Kingwin,STR-500,ATX,80+ Platinum,500.0,Semi,,"['USD', '0.00']"
Kuroutoshikou,KRPW-L5-500W/80+,ATX,80+,500.0,No,,"['USD', '0.00']"
LEPA,B550-MB,ATX,80+ Bronze,550.0,Semi,,"['USD', '0.00']"
LEPA,B550-SA,ATX,80+ Bronze,550.0,No,,"['USD', '0.00']"
LEPA,B650-SA,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
LEPA,B850-MA,ATX,80+ Bronze,850.0,Semi,,"['USD', '0.00']"
LEPA,G Series,ATX,80+ Gold,1600.0,Full,,"['USD', '0.00']"
LEPA,G1000-MA,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
LEPA,G1000-MB,ATX,80+ Gold,1000.0,Full,,"['USD', '0.00']"
LEPA,G1200-MA,ATX,80+ Gold,1200.0,Semi,,"['USD', '0.00']"
LEPA,G800-MB,ATX,80+ Gold,800.0,Semi,,"['USD', '0.00']"
LEPA,MX-F1,ATX,,400.0,No,,"['USD', '0.00']"
LEPA,MaxBron,ATX,80+ Bronze,800.0,Semi,,"['USD', '97.99']"
LEPA,MaxGold,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
LEPA,N,ATX,,500.0,No,,"['USD', '0.00']"
LEPA,P1375-MA,ATX,80+ Platinum,1375.0,Full,,"['USD', '0.00']"
Lian Li,PE,SFX,80+ Gold,550.0,Full,,"['USD', '0.00']"
Linkworld,LPG12-35-p4,ATX,,550.0,No,,"['USD', '0.00']"
Linkworld,LPG8 630w,ATX,,630.0,No,,"['USD', '0.00']"
Linkworld,LPK2-30-P4,ATX,,500.0,No,,"['USD', '0.00']"
Logisys,AT750BK,ATX,80+ Bronze,750.0,No,,"['USD', '0.00']"
Logisys,PS350MA,Micro ATX,,350.0,No,,"['USD', '16.98']"
Logisys,PS480D,ATX,,480.0,No,,"['USD', '21.99']"
Logisys,PS480D-BK,ATX,,480.0,No,,"['USD', '0.00']"
Logisys,PS480D2,ATX,,480.0,No,,"['USD', '16.98']"
Logisys,PS480E12,ATX,,480.0,No,,"['USD', '0.00']"
Logisys,PS480X2,ATX,,480.0,No,,"['USD', '0.00']"
Logisys,PS550AC,ATX,,550.0,No,,"['USD', '0.00']"
Logisys,PS550E12,ATX,,550.0,No,,"['USD', '0.00']"
Logisys,PS550E12BK,ATX,,550.0,No,,"['USD', '0.00']"
Logisys,PS575XBK,ATX,,575.0,No,,"['USD', '0.00']"
Logisys,PS600XBK,ATX,,600.0,No,,"['USD', '0.00']"
Mars Gaming,MP700,ATX,,700.0,No,,"['USD', '0.00']"
Mars Gaming,MPII650,ATX,,650.0,No,Black / Red,"['USD', '0.00']"
Mistel,MX550 FANLESS,ATX,80+ Gold,550.0,Full,Black,"['USD', '0.00']"
Mistel,MX650 FANLESS,ATX,80+ Platinum,650.0,Full,Black,"['USD', '0.00']"
Montech,CENTURY,ATX,80+ Gold,850.0,Full,Black,"['USD', '0.00']"
Mushkin,MKNPSJL1000,ATX,80+ Gold,1000.0,No,,"['USD', '0.00']"
Mushkin,MKNPSJL800,ATX,80+ Silver,800.0,No,,"['USD', '0.00']"
NOX,Hummer,ATX,80+ Bronze,650.0,Semi,,"['USD', '0.00']"
NOX,Hummer GD,ATX,80+ Gold,750.0,No,,"['USD', '0.00']"
NOX,Hummer X,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
NOX,URANO TX,ATX,,850.0,No,,"['USD', '0.00']"
NZXT,C,ATX,80+ Gold,650.0,Full,Black,"['USD', '104.40']"
NZXT,E,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
NZXT,HALE 90,ATX,80+ Gold,750.0,Full,,"['USD', '0.00']"
NZXT,HALE82,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
NZXT,HALE82 V2,ATX,80+ Bronze,700.0,Full,,"['USD', '0.00']"
NZXT,HALE82N,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
NZXT,HALE90 V2,ATX,80+ Gold,850.0,Full,,"['USD', '0.00']"
Nexus,NX-5000 R3,ATX,80+ Bronze,530.0,No,,"['USD', '0.00']"
OCZ,EliteXStream,ATX,80+,1000.0,No,,"['USD', '0.00']"
OCZ,Fatal1ty,ATX,80+ Gold,1000.0,Semi,,"['USD', '441.59']"
OCZ,ModXStream Pro,ATX,80+,700.0,Semi,,"['USD', '0.00']"
OCZ,StealthXStream,ATX,,700.0,No,,"['USD', '0.00']"
OCZ,StealthXstream II,ATX,80+,600.0,No,,"['USD', '0.00']"
OCZ,Z Series Gold,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
OCZ,ZS,ATX,80+ Bronze,650.0,No,,"['USD', '0.00']"
OCZ,ZT,ATX,80+ Bronze,750.0,Full,,"['USD', '0.00']"
OCZ,ZX,ATX,80+ Gold,1250.0,Full,,"['USD', '0.00']"
PC Power & Cooling,Fatal1ty Gaming,ATX,80+ Gold,750.0,Full,Black / Red,"['USD', '0.00']"
PC Power & Cooling,PPCT1200ESA,ATX,,1200.0,No,,"['USD', '0.00']"
PC Power & Cooling,PPCT860,ATX,80+,860.0,No,,"['USD', '0.00']"
PC Power & Cooling,Power Master,ATX,80+ Bronze,600.0,Semi,Black / Red,"['USD', '102.56']"
PC Power & Cooling,S47ATX-B,ATX,,470.0,No,,"['USD', '0.00']"
PC Power & Cooling,S61EPS-B,ATX,80+,610.0,No,,"['USD', '0.00']"
PC Power & Cooling,S75CF,ATX,80+,750.0,No,,"['USD', '0.00']"
PC Power & Cooling,S75CF-B,ATX,80+,750.0,No,,"['USD', '0.00']"
PC Power & Cooling,Silencer,ATX,80+ Silver,760.0,No,,"['USD', '0.00']"
PC Power & Cooling,Silencer MK III,ATX,80+ Bronze,500.0,Semi,,"['USD', '0.00']"
PC Power & Cooling,Silencer Mk II,ATX,80+ Silver,950.0,No,,"['USD', '0.00']"
PC Power & Cooling,T12W,ATX,,1200.0,No,,"['USD', '0.00']"
Phanteks,AMP,ATX,80+ Gold,650.0,Full,Black,"['USD', '0.00']"
Phanteks,PH-P550GF,ATX,80+ Gold,550.0,No,Black,"['USD', '0.00']"
Phanteks,PH-P650GS,ATX,80+ Gold,650.0,No,Black,"['USD', '0.00']"
Phanteks,PH-P750GS,ATX,80+ Gold,750.0,No,Black,"['USD', '0.00']"
Phanteks,Revolt Pro,ATX,80+ Gold,850.0,Full,Silver / Black,"['USD', '0.00']"
Phanteks,Revolt X,ATX,80+ Platinum,1200.0,Full,Black / Silver,"['USD', '624.99']"
PowerSpec,PS 550BF,ATX,80+ Bronze,550.0,No,Black,"['USD', '0.00']"
PowerSpec,PS 650BF,ATX,80+ Bronze,650.0,No,Black,"['USD', '0.00']"
PowerSpec,PS 650BSM,ATX,80+ Bronze,650.0,Semi,Black,"['USD', '0.00']"
PowerSpec,PS 650GSM,ATX,80+ Gold,650.0,Semi,Black,"['USD', '0.00']"
PowerSpec,PS 750BSM,ATX,80+ Bronze,750.0,Semi,Black,"['USD', '0.00']"
PowerSpec,PSX 850GFM,ATX,80+ Gold,850.0,Full,Black,"['USD', '0.00']"
RIOTORO,BUILDER,ATX,80+,500.0,No,Black / Red,"['USD', '0.00']"
RIOTORO,ENIGMA,ATX,80+ Gold,850.0,Semi,,"['USD', '0.00']"
RIOTORO,ENIGMA G2,ATX,80+ Gold,650.0,Full,Black / Yellow,"['USD', '0.00']"
RIOTORO,ONYX,ATX,80+ Bronze,750.0,Semi,,"['USD', '0.00']"
Raidmax,Cobra,ATX,80+ Gold,500.0,No,,"['USD', '0.00']"
Raidmax,RX-1000AE,ATX,80+ Gold,1000.0,Semi,,"['USD', '0.00']"
Raidmax,RX-1200AE,ATX,80+ Bronze,1200.0,Semi,,"['USD', '0.00']"
Raidmax,RX-380K,ATX,,380.0,No,,"['USD', '0.00']"
Raidmax,RX-450K,ATX,,450.0,No,,"['USD', '0.00']"
Raidmax,RX-500AF,ATX,80+ Bronze,500.0,No,,"['USD', '0.00']"
Raidmax,RX-530SS,ATX,,530.0,Semi,,"['USD', '54.99']"
Raidmax,RX-535AP,ATX,80+ Bronze,535.0,Semi,,"['USD', '0.00']"
Raidmax,RX-600AF,ATX,80+ Bronze,600.0,No,,"['USD', '0.00']"
Raidmax,RX-630SS,ATX,,630.0,Semi,,"['USD', '55.95']"
Raidmax,RX-635AP,ATX,80+ Bronze,635.0,Semi,,"['USD', '0.00']"
Raidmax,RX-700AC,ATX,80+ Bronze,700.0,Semi,,"['USD', '0.00']"
Raidmax,RX-700AT,ATX,80+ Titanium,700.0,Semi,Black,"['USD', '0.00']"
