brand,model,socket,form_factor,ram_slots,max_ram,color,price
asrock,760gm-gs3,am3,micro atx,0.0666666666666666,{'total': 8000000000},black / blue,0.0
asrock,760gm-hdv,am3+/am3,micro atx,0.0666666666666666,{'total': 32000000000},black / blue,0.0
asrock,770 extreme3,am3,atx,0.2,{'total': 16000000000},black / white,0.0
asrock,770icafe,am3+/am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,870 extreme3,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,870 extreme3 r2.0,am3+,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,870icafe r2.0,am3+,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,880g extreme3,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,880g pro3,am3,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,880gm-le,am3,micro atx,0.0666666666666666,{'total': 8000000000},black / blue,0.0
asrock,880gm-le fx,am3+,micro atx,0.0666666666666666,{'total': 8000000000},black / blue,0.0
asrock,880gmh/u3s3,am3+,micro atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,880gmh/usb3,am3,micro atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,880gmh/usb3 r2.0,am3,micro atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,880gxh/usb3,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890fx deluxe3,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890fx deluxe4,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890fx deluxe5,am3+,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,890gm pro3,am3,micro atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890gx extreme3,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890gx extreme4,am3,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,890gx pro3,am3,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,960gm/u3s3 fx,am3+,micro atx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,970 extreme4,am3+,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,970 extreme3,am3+,atx,0.2,{'total': 32000000000},black,0.0
asrock,970 extreme3 r2.0,am3+,atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,970 performance,am3+,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,970 pro3,am3+,atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,970 pro3 r2.0,am3+,atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,970a-g/3.1,am3+/am3,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,970de3/u3s3,am3+,atx,0.2,{'total': 32000000000},black / silver,0.0
asrock,970m pro3,am3+/am3,micro atx,0.2,{'total': 64000000000},black,0.0
asrock,980de3/u3s3,am3+,atx,0.2,{'total': 32000000000},black,0.0
asrock,990fx extreme3,am3+/am3,atx,0.2,{'total': 32000000000},black / silver,0.0
asrock,990fx extreme4,am3+,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,990fx extreme9,am3+,atx,0.2,{'total': 64000000000},black / gold,0.0
asrock,990fx killer,am3+,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,990fx killer/3.1,am3+/am3,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,a320m,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,a320m pro4,am4,micro atx,0.2,{'total': 64000000000},black / white,0.0
asrock,a320m-dgs,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,a320m-dvs r4.0,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,a320m-hdv,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,a320m-hdv r3.0,am4,micro atx,0.0666666666666666,{'total': 32000000000},black,0.0
asrock,a320m-hdv r4.0,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / white,0.0
asrock,a320m-itx,am4,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,a520m pro4,am4,micro atx,0.2,{'total': 128000000000},black / silver,0.0
asrock,a520m-hdv,am4,micro atx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a520m-hdvp,am4,micro atx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a520m-hdvp/dash,am4,micro atx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a520m-hvs,am4,micro atx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a520m-itx/ac,am4,mini itx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a520m/ac,am4,micro atx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,a55 pro3,fm1,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,a55m-hvs,fm1,micro atx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,a55m-vs,fm1,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,a68m-itx,fm2+,mini itx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,a75 extreme6,fm1,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,a75 pro4,fm1,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,a75 pro4-m,fm1,micro atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,a75 pro4/mvp,fm1,atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,a75m-hvs,fm1,micro atx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,a75m-itx,fm1,mini itx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,a770de+,am3/am2+/am2,atx,0.2,{'total': 16000000000},black / blue,0.0
asrock,a780lm-s,am3/am2+/am2,micro atx,0.0666666666666666,{'total': 8000000000},multicolor,0.0
asrock,a785gm-le,am3/am2+/am2,micro atx,0.0666666666666666,{'total': 8000000000},multicolor,0.0
asrock,a785gm-le/128m,am3/am2+/am2,micro atx,0.0666666666666666,{'total': 8000000000},multicolor,0.0
asrock,a785gmh/128m,am3/am2+/am2,micro atx,0.2,{'total': 16000000000},multicolor,0.0
asrock,a785gxh/128m,am3/am2+/am2,atx,0.2,{'total': 16000000000},multicolor,0.0
asrock,a790gmh/128m,am3/am2+/am2,micro atx,0.2,{'total': 16000000000},multicolor,0.0
asrock,a88m-g/3.1,fm2+,micro atx,0.2,{'total': 64000000000},black / red,0.0
asrock,ab350 gaming-itx/ac,am4,mini itx,0.0666666666666666,{'total': 32000000000},black / red,0.0
asrock,ab350 pro4,am4,atx,0.2,{'total': 64000000000},black / white,0.0
asrock,ab350m,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / white,0.0
asrock,ab350m pro4,am4,micro atx,0.2,{'total': 64000000000},black / white,0.0
asrock,ab350m-hdv,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / white,0.0
asrock,ad2500b-itx,integrated atom d2500,mini itx,0.0666666666666666,{'total': 4000000000},black / silver,0.0
asrock,ad2550r/u3s3,integrated atom d2550,mini itx,0.0666666666666666,{'total': 4000000000},black / green,0.0
asrock,ad2700-itx,integrated atom d2700,mini itx,0.0666666666666666,{'total': 4000000000},black / blue,0.0
asrock,ad2700b-itx,integrated atom d2700,mini itx,0.0666666666666666,{'total': 4000000000},black / blue,0.0
asrock,ad525pv3,integrated atom d525,mini itx,0.0666666666666666,{'total': 8000000000},black / blue,0.0
asrock,am1b-m,am1,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,am1b-mdh,am1,micro atx,0.0666666666666666,{'total': 16000000000},black / silver,0.0
asrock,b150 gaming k4/hyper,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,b150 gaming k4,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,b150 pro4/d3,lga1151,atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m pro4,lga1151,micro atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m pro4/d3,lga1151,micro atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m pro4/hyper,lga1151,micro atx,0.2,{'total': 64000000000},black / white,0.0
asrock,b150m pro4s,lga1151,micro atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m pro4s/d3,lga1151,micro atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m pro4v,lga1151,micro atx,0.2,{'total': 64000000000},black / orange,0.0
asrock,b150m-dvs r2.0,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,b150m-hds,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,b150m-hdv,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,b150m-hdv/d3,lga1151,atx,0.0666666666666666,{'total': 16000000000},black / orange,0.0
asrock,b150m-itx,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,b250 pro4,lga1151,atx,0.2,{'total': 64000000000},black / white,0.0
asrock,b250m pro4,lga1151,micro atx,0.2,{'total': 64000000000},black / white,0.0
asrock,b250m-hdv,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / white,0.0
asrock,b360 pro4,lga1151,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b360m performance,lga1151,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b360m pro4,lga1151,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b360m-hdv,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,b360m-itx/ac,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,b365 phantom gaming 4,lga1151,atx,0.2,{'total': 128000000000},black / red,0.0
asrock,b365 pro4,lga1151,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b365m phantom gaming 4,lga1151,micro atx,0.2,{'total': 128000000000},black / red,0.0
asrock,b365m pro4,lga1151,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b365m-hdv,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,b365m-itx/ac,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,b450 pro4,am4,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b450 steel legend,am4,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b450m pro4,am4,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b450m pro4-f,am4,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,b450m steel legend,am4,micro atx,0.2,{'total': 64000000000},black / white,0.0
asrock,b450m-hdv,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,b450m-hdv r4.0,am4,micro atx,0.0666666666666666,{'total': 32000000000},black / white,0.0
asrock,b450m/ac,am4,micro atx,0.2,{'total': 64000000000},black,0.0
asrock,b460 phantom gaming 4,lga1200,atx,0.2,{'total': 128000000000},black,0.0
asrock,b460 pro4,lga1200,atx,0.2,{'total': 128000000000},black / silver,0.0
asrock,b460 steel legend,lga1200,atx,0.2,{'total': 128000000000},black / silver,0.0
asrock,b460m pro4,lga1200,micro atx,0.2,{'total': 128000000000},black / silver,0.0
asrock,b460m steel legend,lga1200,micro atx,0.2,{'total': 128000000000},black / silver,0.0
asrock,b460m-hdv,lga1200,micro atx,0.0666666666666666,{'total': 64000000000},black,0.0
asrock,b460m-itx/ac,lga1200,mini itx,0.0666666666666666,{'total': 64000000000},black / silver,0.0
asrock,b550 extreme4,am4,atx,0.2,{'total': 128000000000},blue / black,0.0
asrock,b550 pg velocita,am4,atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550 phantom gaming 4,am4,atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550 phantom gaming 4/ac,am4,atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550 phantom gaming-itx/ax,am4,mini itx,0.0666666666666666,{'total': 64000000000},silver / black,0.0
asrock,b550 pro4,am4,atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550 steel legend,am4,atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550 taichi,am4,atx,0.2,{'total': 128000000000},gold / black,0.0
asrock,b550m phantom gaming 4,am4,micro atx,0.2,{'total': 128000000000},black,0.0
asrock,b550m pro4,am4,micro atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550m steel legend,am4,micro atx,0.2,{'total': 128000000000},silver / black,0.0
asrock,b550m-hdv,am4,micro atx,0.0666666666666666,{'total': 64000000000},black,0.0
asrock,b550m-itx/ac,am4,mini itx,0.0666666666666666,{'total': 64000000000},silver / black,0.0
asrock,b550m/ac,am4,micro atx,0.2,{'total': 128000000000},black / white,0.0
asrock,b75 pro3,lga1155,atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,b75 pro3-m,lga1155,micro atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,b75m r2.0,lga1155,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b75m-dgs,lga1155,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b75m-dgs r2.0,lga1155,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b75m-gl,lga1155,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b75m-gl r2.0,lga1155,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b75m-itx,lga1155,mini itx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b85 anniversary,lga1150,atx,0.2,{'total': 32000000000},black / blue,0.0
asrock,b85 killer,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,b85 pro4,lga1150,atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,b85m,lga1150,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b85m pro4,lga1150,micro atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,b85m pro4/asm,lga1150,micro atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,b85m-dgs,lga1150,micro atx,0.0666666666666666,{'total': 16000000000},black,0.0
asrock,b85m-gl,lga1150,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,b85m-hds,lga1150,micro atx,0.0666666666666666,{'total': 16000000000},black / silver,0.0
asrock,b85m-itx,lga1150,mini itx,0.0666666666666666,{'total': 16000000000},black / silver,0.0
asrock,c226m ws,lga1150,micro atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,c226ws,lga1150,atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,c236 wsi,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},green / blue,0.0
asrock,c236m ws,lga1151,micro atx,0.2,{'total': 64000000000},green / blue,0.0
asrock,c246 ws,lga1151,atx,0.2,{'total': 64000000000},green / blue,0.0
asrock,c246m ws,lga1151,micro atx,0.2,{'total': 64000000000},green / blue,0.0
asrock,c2550d4i,integrated atom c2550,mini itx,0.2,{'total': 64000000000},white / blue,0.0
asrock,c2750d4i,integrated atom c2750,mini itx,0.2,{'total': 64000000000},white / blue,0.0
asrock,c70m1,integrated c-series c-70,mini itx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,d1520d4i,integrated xeon d-1520,mini itx,0.2,{'total': 128000000000},black / green,0.0
asrock,e350m1,integrated e-series e-350,mini itx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,e350m1/usb3,integrated e-series e-350,mini itx,0.0666666666666666,{'total': 16000000000},black / blue,0.0
asrock,e3c222d4u,lga1150,micro atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c224,lga1150,atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c224-4l,lga1150,atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c224-v+,lga1150,atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c224-v4l,lga1150,atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c224d2i,lga1150,mini itx,0.0666666666666666,{'total': 16000000000},blue / white,0.0
asrock,e3c224d4m-16re,lga1150,atx,0.2,{'total': 32000000000},green / blue,0.0
asrock,e3c226d2i,lga1150,mini itx,0.0666666666666666,{'total': 16000000000},green,0.0
asrock,e3c232d4u-v1l,lga1151,micro atx,0.2,{'total': 64000000000},green / blue,0.0
asrock,e3c236d2i,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},green / blue,0.0
asrock,e3c236d4u,lga1151,micro atx,0.2,{'total': 64000000000},green,0.0
asrock,e3c246d4u,lga1151,micro atx,0.2,{'total': 128000000000},green,0.0
asrock,e3v5 performance gaming/oc,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,e3v5 ws,lga1151,atx,0.2,{'total': 64000000000},black / white,0.0
asrock,ep2c602,2 x lga2011,ssi eeb,0.4666666666666667,{'total': 64000000000},green / blue,0.0
asrock,ep2c602-4l/d16,2 x lga2011,ssi eeb,1.0,{'total': 512000000000},blue / white,0.0
asrock,ep2c612 ws,2 x lga2011-3,ssi eeb,0.4666666666666667,{'total': 256000000000},black / blue,0.0
asrock,ep2c612d16c-4l,2 x lga2011-3 narrow,ssi eeb,1.0,{'total': 1024000000000},green / blue,0.0
asrock,ep2c612d16sm,2 x lga2011-3 narrow,ssi eeb,1.0,{'total': 1024000000000},green / blue,0.0
asrock,ep2c612d16sm-2t,2 x lga2011-3 narrow,ssi eeb,1.0,{'total': 1024000000000},green / blue,0.0
asrock,epc612d4i,lga2011-3 narrow,mini itx,0.2,{'total': 64000000000},black / green,0.0
asrock,epc612d4u-2t8r,lga2011-3 narrow,micro atx,0.2,{'total': 512000000000},green / blue,0.0
asrock,epc612d4u-8r,lga2011-3 narrow,micro atx,0.2,{'total': 512000000000},green / blue,0.0
asrock,epc612d8a,lga2011-3 narrow,atx,0.4666666666666667,{'total': 256000000000},green / blue,0.0
asrock,epc612d8a-tb,lga2011-3 narrow,atx,0.4666666666666667,{'total': 256000000000},green / blue,0.0
asrock,fatal1ty 970 performance/3.1,am3+/am3,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fm2a55m-dgs,fm2,micro atx,0.0666666666666666,{'total': 16000000000},brown / black,0.0
asrock,fm2a55m-dgs r2.0,fm2,micro atx,0.0666666666666666,{'total': 32000000000},black,0.0
asrock,fm2a55m-hd+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fm2a55m-vg3+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a58m-hd+ r2.0,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fm2a68m-dg3+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a68m-hd+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a75 pro4,fm2,atx,0.2,{'total': 32000000000},black,0.0
asrock,fm2a75 pro4-m,fm2,micro atx,0.2,{'total': 32000000000},brown / black,0.0
asrock,fm2a75m pro4+,fm2+,micro atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a75m-dgs,fm2,micro atx,0.0666666666666666,{'total': 16000000000},black / silver,0.0
asrock,fm2a75m-dgs r2.0,fm2,micro atx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a75m-hd+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fm2a75m-itx,fm2,mini itx,0.0666666666666666,{'total': 32000000000},black,0.0
asrock,fm2a75m-itx r2.0,fm2,mini itx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a78 pro3+,fm2+,atx,0.2,{'total': 64000000000},black / blue,0.0
asrock,fm2a78m pro3+,fm2+,micro atx,0.2,{'total': 64000000000},black / blue,0.0
asrock,fm2a78m-hd+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a78m-hd+ r2.0,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fm2a78m-itx+,fm2+,mini itx,0.0666666666666666,{'total': 32000000000},brown / black,0.0
asrock,fm2a85x extreme4,fm2,atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a85x extreme4-m,fm2,micro atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a85x extreme6,fm2,atx,0.2,{'total': 64000000000},black / gold,0.0
asrock,fm2a85x-itx,fm2,mini itx,0.0666666666666666,{'total': 32000000000},black / gold,0.0
asrock,fm2a88m extreme4+,fm2+,micro atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a88m extreme4+ r2.0,fm2+,micro atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,fm2a88m pro3+,fm2+,micro atx,0.2,{'total': 64000000000},black / blue,0.0
asrock,fm2a88m-hd+,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / blue,0.0
asrock,fm2a88m-hd+_r2.0,fm2+,micro atx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fm2a88x extreme4+,fm2+,atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a88x extreme6+,fm2+,atx,0.2,{'total': 64000000000},brown / black,0.0
asrock,fm2a88x pro3+,fm2+,atx,0.2,{'total': 64000000000},black / blue,0.0
asrock,fm2a88x+ btc,fm2+,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fm2a88x+ killer,fm2+,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fm2a88x-itx+,fm2+,mini itx,0.0666666666666666,{'total': 32000000000},black / gray,0.0
asrock,fatal1ty 970 performance,am3+/am3,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty 990fx professional,am3+,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty ab350 gaming k4,am4,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty b150 gaming k4/d3,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty b250 gaming k4,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty b250m performance,lga1151,micro atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty b360 gaming k4,lga1151,atx,0.2,{'total': 64000000000},black,0.0
asrock,fatal1ty b450 gaming k4,am4,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,fatal1ty b450 gaming-itx/ac,am4,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fatal1ty e3v5 performance gaming/oc,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty h170 performance,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty h170 performance/d3,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty h270 performance,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty h270m performance,lga1151,micro atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty h370 performance,lga1151,atx,0.2,{'total': 64000000000},black,0.0
asrock,fatal1ty h87 performance,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty h97 killer,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty h97 performance,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty p67 performance,lga1155,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty p67 professional,lga1155,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty p67 professional (b3),lga1155,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty x299 gaming k6,lga2066,atx,0.4666666666666667,{'total': 128000000000},black / silver,0.0
asrock,fatal1ty x299 professional gaming i9,lga2066,atx,0.4666666666666667,{'total': 128000000000},black / silver,0.0
asrock,fatal1ty x299 professional gaming i9 xe,lga2066,atx,0.4666666666666667,{'total': 128000000000},black / gray,0.0
asrock,fatal1ty x370 gaming k4,am4,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty x370 professional gaming,am4,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty x399 professional gaming,str4,atx,0.4666666666666667,{'total': 128000000000},black / silver,0.0
asrock,fatal1ty x470 gaming k4,am4,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,fatal1ty x470 gaming-itx/ac,am4,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fatal1ty x79 professional,lga2011,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty x99 professional,lga2011-3,eatx,0.4666666666666667,{'total': 128000000000},red / black,0.0
asrock,fatal1ty x99 professional gaming i7,lga2011-3,atx,0.4666666666666667,{'total': 128000000000},black / red,0.0
asrock,fatal1ty x99 professional/3.1,lga2011-3,eatx,0.4666666666666667,{'total': 128000000000},black / red,0.0
asrock,fatal1ty x99m killer,lga2011-3,micro atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty x99m killer/3.1,lga2011-3,micro atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty x99x killer,lga2011-3,atx,0.4666666666666667,{'total': 128000000000},black / red,0.0
asrock,fatal1ty x99x killer/3.1,lga2011-3,atx,0.4666666666666667,{'total': 128000000000},black / red,0.0
asrock,fatal1ty z170 gaming k4,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z170 gaming k6,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z170 gaming k6+,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z170 gaming-itx/ac,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / red,0.0
asrock,fatal1ty z170 professional gaming i7,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z270 gaming k4,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z270 gaming k6,lga1151,atx,0.2,{'total': 64000000000},black / red,0.0
asrock,fatal1ty z270 gaming-itx/ac,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / red,0.0
asrock,fatal1ty z370 gaming k6,lga1151,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,fatal1ty z370 gaming-itx/ac,lga1151,mini itx,0.0666666666666666,{'total': 32000000000},black / silver,0.0
asrock,fatal1ty z370 professional gaming i7,lga1151,atx,0.2,{'total': 64000000000},black / silver,0.0
asrock,fatal1ty z87 killer,lga1150,atx,0.2,{'total': 32000000000},black / silver,0.0
asrock,fatal1ty z87 professional,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty z97 professional,lga1150,atx,0.2,{'total': 32000000000},black / red,0.0
asrock,fatal1ty z97m killer,lga1150,micro atx,0.2,{'total': 32000000000},black / red,0.0
asrock,g31m-s r2.0,lga775,micro atx,0.0666666666666666,{'total': 8000000000},black / red,0.0
asrock,g41m-gs,lga775,micro atx,0.0666666666666666,{'total': 8000000000},blue / white,0.0
asrock,g41m-le,lga775,micro atx,0.0666666666666666,{'total': 8000000000},blue / white,0.0
asrock,g41m-s,lga775,micro atx,0.0666666666666666,{'total': 8000000000},blue / white,0.0
asrock,g41m-s3,lga775,micro atx,0.0666666666666666,{'total': 8000000000},blue / white,0.0
asrock,g43twins-fullhd,lga775,micro atx,0.2,{'total': 8000000000},blue / white,0.0
asrock,h110m-dgs,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
asrock,h110m-dvs r3.0,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black,0.0
asrock,h110m-dvs/d3,lga1151,micro atx,0.0666666666666666,{'total': 32000000000},black / orange,0.0
